t,x_ref,y_ref,x_real,y_real,z_real,ex,ey,e_pos
5.218,0.15653999999999998,0.0,-0.03387369940833803,0.015277187500534074,0.31130747146667226,0.19041369940833802,-0.015277187500534074,0.19102557258203776
5.22,0.1566,0.0,-0.0338683422365317,0.015410734954850739,0.3111852278683407,0.1904683422365317,-0.015410734954850739,0.1910907641571963
5.222,0.15666,0.0,-0.033863121778705645,0.015544761296673511,0.3110654343363203,0.19052312177870565,-0.015544761296673511,0.19115621762337226
5.224,0.15672,0.0,-0.033858026852170174,0.015679244245032104,0.3109481397689326,0.19057802685217018,-0.015679244245032104,0.19122192086411502
5.226,0.15678,0.0,-0.03385304631058888,0.01581416027346919,0.3108333905560764,0.1906330463105889,-0.01581416027346919,0.19128786164001652
5.228,0.15683999999999998,0.0,-0.033848169083119856,0.015949484561721197,0.31072123073432756,0.19068816908311984,-0.015949484561721197,0.19135402761911513
5.23,0.1569,0.0,-0.033843384214875295,0.01608519094244971,0.3106117021531974,0.1907433842148753,-0.01608519094244971,0.1914204064079862
5.232,0.15696,0.0,-0.03383868090950063,0.016221251842427856,0.31050484465325184,0.1907986809095006,-0.016221251842427856,0.19148698558424512
5.234,0.15702,0.0,-0.03383404857474998,0.016357638217580423,0.3104006962567297,0.19085404857474997,-0.016357638217580423,0.1915537527312641
5.236,0.15708,0.0,-0.03382947687200657,0.016494319481296045,0.31029929337117246,0.19090947687200657,-0.016494319481296045,0.1916206954759696
5.238,0.15714,0.0,-0.03382495577076255,0.016631263425477102,0.3102006710063892,0.19096495577076256,-0.016631263425477102,0.19168780153065795
5.24,0.1572,0.0,-0.03382047560912967,0.016768436133872605,0.31010486300482015,0.1910204756091297,-0.016768436133872605,0.19175505873982535
5.242,0.15725999999999998,0.0,-0.03381602716149481,0.016905801887355448,0.3100119022850163,0.1910760271614948,-0.016905801887355448,0.19182245513305998
5.244,0.15732,0.0,-0.03381160171445626,0.017043323060964396,0.3099218210975167,0.19113160171445626,-0.017043323060964396,0.19188997898507867
5.246,0.15738000000000002,0.0,-0.033807190247609184,0.01718094124391797,0.3098345996880341,0.19118719024760922,-0.01718094124391797,0.19195761630318942
5.248,0.15744,0.0,-0.03380278641977081,0.017318587485158854,0.3097502094685174,0.1912427864197708,-0.017318587485158854,0.19202535465422052
5.25,0.1575,0.0,-0.03379838900542509,0.01745618777388805,0.30966863713478154,0.1912983890054251,-0.01745618777388805,0.1920931860521559
5.252,0.15755999999999998,0.0,-0.03379399997483842,0.017593664721928293,0.3095898776453925,0.1913539999748384,-0.017593664721928293,0.19216110518187096
5.2540000000000004,0.15762,0.0,-0.03378962414676086,0.017730937673622868,0.309513932626566,0.19140962414676088,-0.017730937673622868,0.19222910905164745
5.256,0.15768000000000001,0.0,-0.03378526893126308,0.017867922791615764,0.3094408091078096,0.1914652689312631,-0.017867922791615764,0.1922971967341387
5.258,0.15774,0.0,-0.03378094413976032,0.018004533132515863,0.30937051850378705,0.1915209441397603,-0.018004533132515863,0.1923653691741449
5.26,0.1578,0.0,-0.03377666180069821,0.018140678903525217,0.30930307541984375,0.1915766618006982,-0.018140678903525217,0.19243362901992964
5.2620000000000005,0.15786,0.0,-0.03377243590937886,0.018276268083129914,0.30923849592497815,0.19163243590937887,-0.018276268083129914,0.19250198042515987
5.264,0.15792,0.0,-0.03376828224559835,0.018411206777480947,0.30917679659750613,0.19168828224559836,-0.018411206777480947,0.1925704288962128
5.266,0.15797999999999998,0.0,-0.03376422208181639,0.018545423219750234,0.3091180548355214,0.19174422208181638,-0.018545423219750234,0.19263898729011367
5.268,0.15803999999999999,0.0,-0.03376027186891681,0.018678839267029436,0.3090623284018726,0.1918002718689168,-0.018678839267029436,0.19270766286101318
5.2700000000000005,0.15810000000000002,0.0,-0.033756409314676765,0.018811356885756397,0.3090096281926691,0.1918564093146768,-0.018811356885756397,0.19277642216568938
5.272,0.15816,0.0,-0.03375261689562899,0.01894287715637998,0.3089599685003537,0.191912616895629,-0.01894287715637998,0.19284523618355254
5.274,0.15822,0.0,-0.03374888090496929,0.0190733004478427,0.30891336530389374,0.19196888090496927,-0.0190733004478427,0.19291407938737898
5.276,0.15827999999999998,0.0,-0.03374518983429123,0.019202526521514395,0.3088698349198873,0.1920251898342912,-0.019202526521514395,0.19298292814574308
5.2780000000000005,0.15834,0.0,-0.03374151796558669,0.019330453966257148,0.3088293916025303,0.1920815179655867,-0.019330453966257148,0.19305174434463312
5.28,0.1584,0.0,-0.033737845843034825,0.019456980808543353,0.3087920495789129,0.19213784584303484,-0.019456980808543353,0.19312049582420257
5.282,0.15846,0.0,-0.033734132825930005,0.019582009736421987,0.30875784208741847,0.19219413282593,-0.019582009736421987,0.19318912960627094
5.284,0.15852,0.0,-0.033730372041643156,0.019705455590118163,0.3087268297187857,0.19225037204164314,-0.019705455590118163,0.1932576273531379
5.2860000000000005,0.15858,0.0,-0.03372658049515282,0.019827238067236668,0.30869907653075707,0.1923065804951528,-0.019827238067236668,0.19332599481475213
5.288,0.15864,0.0,-0.03372278114360675,0.019947274189072297,0.3086746371893516,0.19236278114360675,-0.019947274189072297,0.19339424323613455
5.29,0.1587,0.0,-0.03371900790135902,0.02006547773944355,0.30865356558134777,0.19241900790135902,-0.02006547773944355,0.1934623942751029
5.292,0.15875999999999998,0.0,-0.033715314660327025,0.020181762912309765,0.3086359196238353,0.19247531466032702,-0.020181762912309765,0.19353048934945774
5.2940000000000005,0.15882000000000002,0.0,-0.03371177108747256,0.02029604098380879,0.3086217436738215,0.19253177108747258,-0.02029604098380879,0.19359858511284475
5.296,0.15888,0.0,-0.033708445081175764,0.02040820137891827,0.3086110605946547,0.19258844508117576,-0.02040820137891827,0.19366673401053558
5.298,0.15894,0.0,-0.03370537814556882,0.02051814155248201,0.3086038711408457,0.1926453781455688,-0.02051814155248201,0.19373496290968467
5.3,0.159,0.0,-0.03370257342445227,0.020625827287932608,0.30859999108610253,0.19270257342445227,-0.020625827287932608,0.19380326766006303
5.3020000000000005,0.15906,0.0,-0.03370003490299839,0.02073123684636304,0.3085992177359226,0.1927600349029984,-0.02073123684636304,0.1938716462946172
5.304,0.15912,0.0,-0.03369776456147839,0.02083434902430039,0.3086013633983987,0.1928177645614784,-0.02083434902430039,0.19394009495138462
5.306,0.15918,0.0,-0.03369576278148453,0.02093514313190758,0.30860625386309637,0.19287576278148452,-0.02093514313190758,0.1940086082793569
5.308,0.15924,0.0,-0.03369401607108926,0.021033547195912546,0.3086138648079981,0.19293401607108926,-0.021033547195912546,0.19407716162640573
5.3100000000000005,0.1593,0.0,-0.03369251993922991,0.021129481358139142,0.3086241905150875,0.19299251993922992,-0.021129481358139142,0.19414573838989618
5.312,0.15936,0.0,-0.03369135818611527,0.021222864785528085,0.30863722378890435,0.19305135818611527,-0.021222864785528085,0.1942144095766547
5.314,0.15942,0.0,-0.03369063343640018,0.02131361163562176,0.3086529673413417,0.19311063343640017,-0.02131361163562176,0.19428326430025264
5.316,0.15947999999999998,0.0,-0.03369044527311275,0.02140163657176159,0.3086714172650258,0.19317044527311272,-0.02140163657176159,0.19435238865257715
5.3180000000000005,0.15954000000000002,0.0,-0.03369089260371946,0.02148687638176541,0.3086925616125228,0.19323089260371948,-0.02148687638176541,0.1944218704597696
5.32,0.1596,0.0,-0.03369207310365129,0.021569275338373516,0.30871638378488064,0.1932920731036513,-0.021569275338373516,0.19449179716206502
5.322,0.15966,0.0,-0.03369404828301855,0.021648774878483025,0.3087428606876149,0.19335404828301855,-0.021648774878483025,0.19456221997389705
5.324,0.15972,0.0,-0.033696872786934486,0.02172531110859947,0.3087719718888706,0.19341687278693448,-0.02172531110859947,0.194633182734709
5.3260000000000005,0.15978,0.0,-0.033700602689799235,0.021798818643090134,0.30880369423290294,0.19348060268979925,-0.021798818643090134,0.19470473058311213
5.328,0.15984,0.0,-0.033705295314218134,0.021869230619818898,0.30883800218666757,0.19354529531421816,-0.021869230619818898,0.19477690978699386
5.33,0.1599,0.0,-0.033711006474679284,0.021936473925775673,0.30887488565135085,0.19361100647467927,-0.021936473925775673,0.19484976447621008
5.332,0.15996,0.0,-0.03371778526978982,0.022000461285111465,0.30891437860403437,0.19367778526978982,-0.022000461285111465,0.19492333057838024
5.3340000000000005,0.16002000000000002,0.0,-0.033725679978711044,0.022061105995804194,0.3089565044094674,0.19374567997871106,-0.022061105995804194,0.19499764334004457
5.336,0.16008,0.0,-0.03373473837615026,0.022118321705831126,0.3090012775623937,0.19381473837615026,-0.022118321705831126,0.195072737631116
5.338,0.16014,0.0,-0.03374500796137586,0.022172022252342816,0.30904870504444887,0.19388500796137587,-0.022172022252342816,0.19514864817092936
5.34,0.16019999999999998,0.0,-0.033756536123060836,0.02222212155136764,0.30909878739001184,0.19395653612306082,-0.02222212155136764,0.19522540969633015
5.3420000000000005,0.16026,0.0,-0.033769370255938555,0.02226853352754075,0.3091515195297611,0.19402937025593858,-0.02226853352754075,0.19530305708662965
5.344,0.16032,0.0,-0.0337835578411214,0.022311172075224095,0.3092068914628815,0.19410355784112138,-0.022311172075224095,0.19538162545631513
5.346,0.16038,0.0,-0.033799146498948274,0.022349951044040653,0.3092648887962192,0.19417914649894827,-0.022349951044040653,0.19546115022359564
5.348,0.16044,0.0,-0.03381593139907509,0.02238540879967356,0.30932745768489545,0.1942559313990751,-0.02238540879967356,0.19554148769724208
5.3500000000000005,0.1605,0.0,-0.03383376512834203,0.02241796411336471,0.30939517970941244,0.19433376512834205,-0.02241796411336471,0.19562253802654161
5.352,0.16056,0.0,-0.033852614752716295,0.022447911773473612,0.3094686519402436,0.19441261475271632,-0.022447911773473612,0.19570430122503119
5.354,0.16061999999999999,0.0,-0.03387242349788266,0.022475509883063287,0.3095483028203591,0.19449242349788265,-0.022475509883063287,0.19578674966039813
5.356,0.16068,0.0,-0.03389311954725357,0.022500968940020107,0.3096344094952288,0.19457311954725356,-0.022500968940020107,0.19586983548670678
5.3580000000000005,0.16074000000000002,0.0,-0.0339146225826053,0.02252442045924389,0.309727135412208,0.19465462258260532,-0.02252442045924389,0.19595349348710608
5.36,0.1608,0.0,-0.03393684894115058,0.022545975517223336,0.30982653996914705,0.19473684894115056,-0.022545975517223336,0.19603765288217398
5.362,0.16086,0.0,-0.03395971482011486,0.02256572591351779,0.30993260279245505,0.19481971482011487,-0.02256572591351779,0.19612224062710198
5.364,0.16091999999999998,0.0,-0.03398313856164256,0.02258374615572077,0.3100452447646519,0.19490313856164254,-0.02258374615572077,0.19620718389397687
5.3660000000000005,0.16098,0.0,-0.03400704211659791,0.022600096396645477,0.3101643472770951,0.19498704211659793,-0.022600096396645477,0.1962924118515986
5.368,0.16104000000000002,0.0,-0.034031351971509444,0.02261482458033399,0.31028976503095096,0.19507135197150946,-0.02261482458033399,0.19637785682401113
5.37,0.1611,0.0,-0.03405599965228656,0.02262796819230949,0.3104213350644442,0.19515599965228655,-0.02262796819230949,0.19646345498538767
5.372,0.16116,0.0,-0.03408092191648203,0.022639555800070724,0.310558883421152,0.195240921916482,-0.022639555800070724,0.19654914672321105
5.3740000000000006,0.16122,0.0,-0.03410606073051032,0.022649608400217132,0.3107022300324593,0.19532606073051031,-0.022649608400217132,0.19663487676702268
5.376,0.16128,0.0,-0.034131363102716854,0.02265814059020836,0.310851192251355,0.19541136310271687,-0.02265814059020836,0.19672059415492701
5.378,0.16134,0.0,-0.03415678082407346,0.02266516158306896,0.3110055873708108,0.19549678082407346,-0.02266516158306896,0.19680625209114277
5.38,0.1614,0.0,-0.03418227015397823,0.02267067608281887,0.31116523438052984,0.19558227015397822,-0.02267067608281887,0.1968918077336785
5.382,0.16146,0.0,-0.034207791477976174,0.022674685037372855,0.3113299551551411,0.19566779147797617,-0.022674685037372855,0.19697722194054018
5.384,0.16152,0.0,-0.034233308956293125,0.02267718628433506,0.31149957522053384,0.19575330895629312,-0.02267718628433506,0.19706245899488917
5.386,0.16158,0.0,-0.03425879017621184,0.022678175103673405,0.3116739242096044,0.19583879017621184,-0.022678175103673405,0.1971474863236029
5.388,0.16163999999999998,0.0,-0.03428420581700398,0.02267764468979516,0.3118528360916485,0.19592420581700395,-0.02267764468979516,0.19723227421925732
5.39,0.16169999999999998,0.0,-0.034309529332977366,0.02267558655412594,0.31203614923899864,0.19600952933297736,-0.02267558655412594,0.19731679557226994
5.392,0.16176000000000001,0.0,-0.03433473665791301,0.022671990867958892,0.31222370637877306,0.19609473665791302,-0.022671990867958892,0.19740102561753087
5.394,0.16182,0.0,-0.034359805932530414,0.0226668467541113,0.3124153544656159,0.1961798059325304,-0.0226668467541113,0.19748494169809416
5.396,0.16188,0.0,-0.034384717255465776,0.022660142534811793,0.3126109445021852,0.19626471725546576,-0.022660142534811793,0.1975685230472352
5.398,0.16193999999999997,0.0,-0.03440945245745186,0.022651865942244158,0.3128103313272104,0.19634945245745183,-0.022651865942244158,0.19765175058927897
5.4,0.162,0.0,-0.03443400122946719,0.022642283638901813,0.31301337262706186,0.1964340012294672,-0.022642283638901813,0.19773464503572152
5.402,0.16206,0.0,-0.03445825219541772,0.02263132845888545,0.3132190717889547,0.19651825219541774,-0.02263132845888545,0.19781708842705112
5.404,0.16212,0.0,-0.03448211650216545,0.0226189421666448,0.3134265641762889,0.19660211650216544,-0.0226189421666448,0.1978989862477043
5.406,0.16218,0.0,-0.034505523210236776,0.022605074225754862,0.3136350951332824,0.19668552321023677,-0.022605074225754862,0.1979802627062518
5.408,0.16224,0.0,-0.03452841570709187,0.022589680793222836,0.31384400258461553,0.19676841570709186,-0.022589680793222836,0.19806085705716467
5.41,0.1623,0.0,-0.034550748906926075,0.02257272389534846,0.3140527031927858,0.19685074890692608,-0.02257272389534846,0.19814072072462363
5.412,0.16236,0.0,-0.03457248705650814,0.022554170749748928,0.3142606812747775,0.19693248705650815,-0.022554170749748928,0.19821981504499134
5.414,0.16241999999999998,0.0,-0.034593602008880606,0.022533993205066476,0.31446747986290446,0.19701360200888057,-0.022533993205066476,0.19829810948740678
5.416,0.16248,0.0,-0.03461407185902226,0.02251216727543719,0.3146726934354216,0.19709407185902228,-0.02251216727543719,0.19837558024466292
5.418,0.16254,0.0,-0.03463387986020467,0.02248867275127924,0.31487596195070106,0.19717387986020465,-0.02248867275127924,0.19845220911151518
5.42,0.1626,0.0,-0.03465301355859027,0.022463492871569544,0.315076965902034,0.19725301355859026,-0.022463492871569544,0.1985279825866783
5.422,0.16266,0.0,-0.03467146409800443,0.0224366140456886,0.3152754221742604,0.19733146409800442,-0.0224366140456886,0.1986028911493919
5.424,0.16272,0.0,-0.034689225657823314,0.02240802561525981,0.3154710805328781,0.19740922565782332,-0.02240802561525981,0.19867692867264572
5.426,0.16278,0.0,-0.034706294995353944,0.02237771964830053,0.3156637206144349,0.19748629499535394,-0.02237771964830053,0.19875009194375207
5.428,0.16283999999999998,0.0,-0.03472267107055323,0.022345690759525555,0.3158531493164723,0.1975626710705532,-0.022345690759525555,0.198822380269556
5.43,0.1629,0.0,-0.03473835473590248,0.022311935951870122,0.31603919850805196,0.19763835473590247,-0.022311935951870122,0.19889379514865407
5.432,0.16296,0.0,-0.03475334847807687,0.022276454475285902,0.31622172299950113,0.19771334847807687,-0.022276454475285902,0.19896433999690233
5.434,0.16302,0.0,-0.034767656200994757,0.022239247699656392,0.3164005987236308,0.19778765620099475,-0.022239247699656392,0.19903401991551486
5.436,0.16308,0.0,-0.03478130963981355,0.02220030633761561,0.3165757538867802,0.19786130963981355,-0.02220030633761561,0.19910286651343356
5.438,0.16313999999999998,0.0,-0.03479434343407065,0.02215962164560466,0.3167471320164829,0.19793434343407063,-0.02215962164560466,0.199170914398044
5.44,0.1632,0.0,-0.034806789462865174,0.022117188008861217,0.3169146841428394,0.19800678946286518,-0.022117188008861217,0.19923819583305488
5.442,0.16326,0.0,-0.03481867724969243,0.02207300275288426,0.31707836950592483,0.19807867724969241,-0.02207300275288426,0.19930474111650393
